Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_100U_1R_1L_40_CL:HTTP Request,100,7791,8284,9141,9252,9435,1792,9535,0.000%,9.97009,1.32,2.05
TOTAL,100,7791,8284,9141,9252,9435,1792,9535,0.000%,9.97009,1.32,2.05
