Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
HTTP Request,1000,8263,8095,11299,13100,15298,1379,16887,0.000%,11.54668,1.53,2.38
TOTAL,1000,8263,8095,11299,13100,15298,1379,16887,0.000%,11.54668,1.53,2.38
