Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_50U_1R_1L_195_CL:HTTP Request,50,23563,24622,25453,25520,25664,13275,25664,0.000%,1.90803,0.25,0.39
TOTAL,50,23563,24622,25453,25520,25664,13275,25664,0.000%,1.90803,0.25,0.39
