Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,500,487,121,1604,451.95,0.000%,8.32945,1.11,1.72,136.0
TOTAL,500,487,121,1604,451.95,0.000%,8.32945,1.11,1.72,136.0
