Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
HTTP Request,500,487,182,1185,1245,1362,121,1604,0.000%,8.32945,1.11,1.72
TOTAL,500,487,182,1185,1245,1362,121,1604,0.000%,8.32945,1.11,1.72
