Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_50U_1R_10L_20_CL:HTTP Request,500,1027,1071,1454,1556,1849,100,2522,0.000%,42.92214,5.70,8.84
TOTAL,500,1027,1071,1454,1556,1849,100,2522,0.000%,42.92214,5.70,8.84
