Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
HTTP Request,400,851,507,1649,1789,2155,173,2295,0.000%,6.51859,0.87,1.34
TOTAL,400,851,507,1649,1789,2155,173,2295,0.000%,6.51859,0.87,1.34
