Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,400,851,173,2295,660.34,0.000%,6.51859,0.87,1.34,136.0
TOTAL,400,851,173,2295,660.34,0.000%,6.51859,0.87,1.34,136.0
