Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_100U_1R_1L_40_CL:HTTP Request,100,6401,7224,7816,7987,8151,1885,8190,0.000%,11.52738,1.53,2.38
TOTAL,100,6401,7224,7816,7987,8151,1885,8190,0.000%,11.52738,1.53,2.38
