Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_8000U_600R_1L_40_CL:HTTP Request,8000,264,224,360,447,1005,161,1839,0.000%,13.33140,1.77,2.75
TOTAL,8000,264,224,360,447,1005,161,1839,0.000%,13.33140,1.77,2.75
