Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,3000,120,61,381,20.46,0.000%,3.33397,0.44,0.69,136.0
TOTAL,3000,120,61,381,20.46,0.000%,3.33397,0.44,0.69,136.0
