Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,100,1054,927,1467,98.28,0.000%,1.65758,0.22,0.34,136.0
TOTAL,100,1054,927,1467,98.28,0.000%,1.65758,0.22,0.34,136.0
