Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
HTTP Request,100,1054,1012,1201,1238,1372,927,1467,0.000%,1.65758,0.22,0.34
TOTAL,100,1054,1012,1201,1238,1372,927,1467,0.000%,1.65758,0.22,0.34
