Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_50U_1R_10L_20_CL:HTTP Request,500,1896,1864,2698,2916,3437,147,4163,0.000%,24.00960,3.19,4.95
TOTAL,500,1896,1864,2698,2916,3437,147,4163,0.000%,24.00960,3.19,4.95
