Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_50U_1R_1L_40_CL:HTTP Request,50,6037,6487,6890,6991,7232,2705,7232,0.000%,6.50449,0.86,1.34
TOTAL,50,6037,6487,6890,6991,7232,2705,7232,0.000%,6.50449,0.86,1.34
