Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,500,12064,445,27142,5645.95,0.000%,6.75594,0.90,1.39,136.0
TOTAL,500,12064,445,27142,5645.95,0.000%,6.75594,0.90,1.39,136.0
