Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_10U_1R_1L_195_CL:HTTP Request,10,2569,2534,2822,2822,2920,2114,2920,0.000%,3.23520,0.43,0.67
TOTAL,10,2569,2534,2822,2822,2920,2114,2920,0.000%,3.23520,0.43,0.67
