Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_3000U_600R_1L_195_CL:HTTP Request,3000,218880,218315,372677,387045,392897,1130,398735,1.600%,3.06699,0.41,0.63
TOTAL,3000,218880,218315,372677,387045,392897,1130,398735,1.600%,3.06699,0.41,0.63
