Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,200,183,119,1997,230.02,0.000%,3.34186,0.44,0.69,136.0
TOTAL,200,183,119,1997,230.02,0.000%,3.34186,0.44,0.69,136.0
