Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_1U_1R_1L_195_CL:HTTP Request,1,697,697,697,697,697,697,697,0.000%,1.43472,0.19,0.30
TOTAL,1,697,697,697,697,697,697,697,0.000%,1.43472,0.19,0.30
