Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_500U_60R_1L_40_CL:HTTP Request,500,194,184,234,256,325,112,362,0.000%,8.32044,1.11,1.71
TOTAL,500,194,184,234,256,325,112,362,0.000%,8.32044,1.11,1.71
