Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
HTTP Request,500,4103,4191,4997,5202,5896,305,6503,0.000%,11.43772,1.52,2.36
TOTAL,500,4103,4191,4997,5202,5896,305,6503,0.000%,11.43772,1.52,2.36
