Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_25U_1R_20L_195_CL:HTTP Request,500,4239,4273,4833,5721,6560,790,6991,0.000%,5.72233,0.76,1.18
TOTAL,500,4239,4273,4833,5721,6560,790,6991,0.000%,5.72233,0.76,1.18
