Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_3000U_600R_1L_40_CL:HTTP Request,3000,231,203,311,366,466,121,1151,0.000%,5.00007,0.66,1.03
TOTAL,3000,231,203,311,366,466,121,1151,0.000%,5.00007,0.66,1.03
