Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_100U_1R_1L_195_CL:HTTP Request,100,12126,13240,15640,15717,15793,2800,15800,0.000%,5.96944,0.79,1.23
TOTAL,100,12126,13240,15640,15717,15793,2800,15800,0.000%,5.96944,0.79,1.23
