Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_50U_1R_1L_40_CL:HTTP Request,50,2066,2304,2622,2687,2766,632,2766,0.000%,13.70614,1.82,2.82
TOTAL,50,2066,2304,2622,2687,2766,632,2766,0.000%,13.70614,1.82,2.82
