Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_4000U_600R_1L_195_CL:HTTP Request,4000,280071,284273,478377,496965,505296,1818,510074,0.000%,3.65625,0.49,0.75
TOTAL,4000,280071,284273,478377,496965,505296,1818,510074,0.000%,3.65625,0.49,0.75
