Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_12000U_600R_1L_40_CL:HTTP Request,12000,982,815,1680,2101,2929,318,4539,0.000%,19.99097,2.66,4.12
TOTAL,12000,982,815,1680,2101,2929,318,4539,0.000%,19.99097,2.66,4.12
