Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_100U_1R_1L_20_CL:HTTP Request,100,1976,2097,2945,3040,3114,326,3119,0.000%,24.99375,3.32,5.15
TOTAL,100,1976,2097,2945,3040,3114,326,3119,0.000%,24.99375,3.32,5.15
