Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_50U_1R_10L_20_CL:HTTP Request,500,1128,1140,1597,1696,1952,109,2196,0.000%,39.39800,5.23,8.12
TOTAL,500,1128,1140,1597,1696,1952,109,2196,0.000%,39.39800,5.23,8.12
