Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
basic_test_pdf_converter_10U_1R_1L_195_CL:HTTP Request,10,1417,1099,1573,135.37,0.000%,4.45434,0.59,0.92,136.0
TOTAL,10,1417,1099,1573,135.37,0.000%,4.45434,0.59,0.92,136.0
