Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,50,7218,6108,7935,366.00,0.000%,6.10426,0.81,1.26,136.0
TOTAL,50,7218,6108,7935,366.00,0.000%,6.10426,0.81,1.26,136.0
