Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_100U_1R_10L_20_CL:HTTP Request,1000,3931,3962,5493,5904,6502,170,8306,0.000%,23.59604,3.13,4.86
TOTAL,1000,3931,3962,5493,5904,6502,170,8306,0.000%,23.59604,3.13,4.86
