Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_100U_1R_1L_195_CL:HTTP Request,100,24667,26084,27778,27836,27933,5868,28127,0.000%,3.50865,0.47,0.72
TOTAL,100,24667,26084,27778,27836,27933,5868,28127,0.000%,3.50865,0.47,0.72
