Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_6000U_600R_1L_195_CL:HTTP Request,6000,258865,268518,432062,450232,459655,3506,463995,0.000%,5.68054,0.75,1.17
TOTAL,6000,258865,268518,432062,450232,459655,3506,463995,0.000%,5.68054,0.75,1.17
