Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_1U_1R_1L_20_CL:HTTP Request,1,659,659,659,659,659,659,659,0.000%,1.51745,0.20,0.31
TOTAL,1,659,659,659,659,659,659,659,0.000%,1.51745,0.20,0.31
