Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
basic_test_pdf_converter_100U_1R_10L_20_CL:HTTP Request,1000,2270,147,5015,871.23,0.000%,40.69342,5.40,8.39,136.0
TOTAL,1000,2270,147,5015,871.23,0.000%,40.69342,5.40,8.39,136.0
