Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_100U_1R_10L_20_CL:HTTP Request,1000,2270,2195,3524,3964,4543,147,5015,0.000%,40.69342,5.40,8.39
TOTAL,1000,2270,2195,3524,3964,4543,147,5015,0.000%,40.69342,5.40,8.39
