Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_4000U_600R_1L_195_CL:HTTP Request,4000,74059,74168,120315,123395,130486,2666,134683,0.000%,5.56688,0.74,1.15
TOTAL,4000,74059,74168,120315,123395,130486,2666,134683,0.000%,5.56688,0.74,1.15
