Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_3000U_600R_1L_40_CL:HTTP Request,3000,194,183,226,251,344,153,1336,0.000%,4.99997,0.66,1.03
TOTAL,3000,194,183,226,251,344,153,1336,0.000%,4.99997,0.66,1.03
