Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_500U_1R_1L_195_CL:HTTP Request,500,70124,66064,96366,97267,97718,22530,98067,0.000%,5.06791,0.67,1.04
TOTAL,500,70124,66064,96366,97267,97718,22530,98067,0.000%,5.06791,0.67,1.04
