Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
basic_test_pdf_converter_500U_1R_1L_195_CL:HTTP Request,500,69225,64918,91405,91694,91808,27226,91896,0.000%,5.39066,0.72,1.11
TOTAL,500,69225,64918,91405,91694,91808,27226,91896,0.000%,5.39066,0.72,1.11
